state,sex,date,lf,lf_employed,lf_unemployed,lf_outside,p_rate,u_rate,ep_ratio
Perak,both,01/01/2008,892.6,858.9,33.6,589,60.2,3.8,57.6
Perak,both,01/01/2009,923.7,891.6,32.2,583.4,61.3,3.5,58.6
Perak,both,01/01/2010,906,878.7,27.3,642.3,58.5,3,56.7
Perak,both,01/01/2011,944.6,919.7,24.9,631.2,59.9,2.6,58.3
Perak,both,01/01/2012,955.4,927.1,28.3,647.1,59.6,3,57.8
Perak,both,01/01/2013,985.2,947.8,37.3,642.6,60.5,3.8,58.1
Perak,both,01/01/2014,987.2,954.1,33.1,653.3,60.2,3.4,58
Perak,both,01/01/2015,1014.3,981.8,32.5,636.8,61.4,3.2,59.1
Perak,both,01/01/2016,1023.1,988.2,34.8,635.5,61.7,3.4,58.9
Perak,both,01/01/2017,1052.4,1013.3,39.1,617,63,3.7,59.8
Perak,both,01/01/2018,1069.8,1034.8,35,621.2,63.3,3.3,60.7
Perak,both,01/01/2019,1080.3,1043.7,36.7,618.3,63.6,3.4,60.9
Perak,both,01/01/2020,1090.8,1042.1,48.7,605.5,64.3,4.5,61.5
Perak,both,01/01/2021,1109.6,1056.9,52.7,600.7,64.9,4.7,61.9
Perak,both,01/01/2022,1119.1,1070.2,48.9,592.6,65.4,4.4,62.6
Perak,both,01/01/2023,1148.8,1104.2,44.5,592.7,66,3.9,63.5
Perak,female,01/01/1982,232.1,217.6,14.5,286.3,44.8,6.2,40.3
Perak,female,01/01/1983,261,246.8,14.1,279.8,48.3,5.4,44.9
Perak,female,01/01/1984,255.2,239.7,15.5,297.9,46.1,6.1,42.9
Perak,female,01/01/1985,262.4,246.2,16.2,307.6,46,6.2,43.7
Perak,female,01/01/1986,270.9,248.8,22.1,306.2,46.9,8.2,43.8
Perak,female,01/01/1987,271.3,252.6,18.8,299.7,47.5,6.9,44.2
Perak,female,01/01/1988,260.7,239.3,21.4,313.7,45.4,8.2,41.8
Perak,female,01/01/1989,266.1,252.6,13.5,327.1,44.9,5.4,43.8
Perak,female,01/01/1990,265.3,253.9,11.4,314,45.8,4.3,43.8
Perak,female,01/01/1992,269.4,260.6,8.8,336.7,44.5,3.3,44
Perak,female,01/01/1993,244.4,234.1,10.2,341.2,41.7,4.2,39.1
Perak,female,01/01/1995,223.2,212.8,10.4,369.4,37.7,4.7,34.9
Perak,female,01/01/1996,269.3,260.4,8.9,342,44.1,3.3,42.4
Perak,female,01/01/1997,265.9,258.9,7,378.3,41.3,2.6,41.8
Perak,female,01/01/1998,251.3,241.3,10.1,349,41.9,4,38.8
Perak,female,01/01/1999,237.8,229.8,8,364.9,39.5,3.4,36.7
Perak,female,01/01/2000,269.5,258.3,11.2,360.2,42.8,4.2,41
Perak,female,01/01/2001,262.6,250.6,12,374,41.2,4.6,39
Perak,female,01/01/2002,284,271.5,12.5,420.8,40.3,4.4,41.4
Perak,female,01/01/2003,263.5,250.5,13,388.4,40.4,5,37.5
Perak,female,01/01/2004,288.2,276.2,12.1,396.5,42.1,4.2,40.6
Perak,female,01/01/2005,292.2,280.9,11.3,407.3,41.8,3.9,40.6
Perak,female,01/01/2006,293.2,281.3,11.8,419,41.2,4,40
Perak,female,01/01/2007,315.3,304,11.3,410.9,43.4,3.6,42.4
Perak,female,01/01/2008,320.3,305.2,15.1,418.1,43.4,4.7,41.7
Perak,female,01/01/2009,338.8,323.5,15.3,410.9,45.2,4.5,43.4
Perak,female,01/01/2010,304.3,293.3,11.1,453.1,40.2,3.6,38.6
Perak,female,01/01/2011,329.9,317.2,12.8,440.8,42.8,3.9,41
Perak,female,01/01/2012,334.3,321.9,12.4,450.9,42.6,3.7,41
Perak,female,01/01/2013,341.3,326,15.2,453,43,4.5,40.9
Perak,female,01/01/2014,354.7,341.4,13.3,449.2,44.1,3.8,42.4
Perak,female,01/01/2015,370.6,357.6,13,437.3,45.9,3.5,44.1
Perak,female,01/01/2016,379.5,362.1,17.4,432.8,46.7,4.6,44.1
Perak,female,01/01/2017,401.2,383.7,17.5,410.3,49.4,4.4,46.3
Perak,female,01/01/2018,413.5,396.2,17.3,414,50,4.2,47.4
Perak,female,01/01/2019,407.4,388.6,18.8,422.8,49.1,4.6,46.3
Perak,female,01/01/2020,399.5972579,378.2261463,21.37111163,399.5316026,50.00410793,5.348162733,47.4
Perak,female,01/01/2021,402.5071949,379.6537217,22.85347324,403.3353418,49.94861608,5.677780056,47.2
Perak,female,01/01/2022,407.4243322,385.7676129,21.6567193,401.5914843,50.36049035,5.315519371,47.7
Perak,female,01/01/2023,411.6314268,392.3104799,19.32094692,405.5313031,50.37325024,4.693749229,48
Perak,male,01/01/1982,406.5,386.4,20.1,73.8,84.6,5,75.2
Perak,male,01/01/1983,443.9,422.4,21.6,80,84.7,4.9,80.6
Perak,male,01/01/1984,442,419.9,22.1,79.1,84.8,5,78.7
Perak,male,01/01/1985,450.7,423.4,27.3,83.3,84.4,6.1,78.6
Perak,male,01/01/1986,463.3,421.1,42.2,84.6,84.6,9.1,77.3
Perak,male,01/01/1987,457.4,417.9,39.5,83.2,84.6,8.6,76.2
Perak,male,01/01/1988,454.3,417.4,36.8,85.5,84.2,8.1,75.8
Perak,male,01/01/1989,460.4,434.1,26.2,98.1,82.4,5.7,78.3
Perak,male,01/01/1990,441.5,424.3,17.2,89.7,83.1,3.9,76
Perak,male,01/01/1992,450.2,432.3,18,102.9,81.4,4,75.5
Perak,male,01/01/1993,455.2,435.6,19.6,91.8,83.2,4.3,74.7
Perak,male,01/01/1995,436.7,421.5,15.2,104.7,80.7,3.5,70.4
Perak,male,01/01/1996,477.6,462.7,14.9,101.3,82.5,3.1,76.5
Perak,male,01/01/1997,494.6,485.3,9.4,112.5,81.5,1.9,79.4
Perak,male,01/01/1998,461.4,443.7,17.7,114,80.2,3.8,72
Perak,male,01/01/1999,477.6,454.7,22.9,116.5,80.4,4.8,73.1
Perak,male,01/01/2000,501.8,485.8,16,121.6,80.5,3.2,77.6
Perak,male,01/01/2001,498.7,480.1,18.6,139.5,78.1,3.7,74.5
Perak,male,01/01/2002,536.6,516.8,19.8,156.3,77.4,3.7,78.1
Perak,male,01/01/2003,507.9,484.2,23.7,136.4,78.8,4.7,71.4
Perak,male,01/01/2004,530.1,514.8,15.2,157.5,77.1,2.9,74
Perak,male,01/01/2005,536.6,520.3,16.3,166.5,76.3,3,73.1
Perak,male,01/01/2006,552.3,534.5,17.8,164.1,77.1,3.2,73.4
Perak,male,01/01/2007,562.6,548.2,14.4,168.2,77,2.6,73.6
Perak,male,01/01/2008,572.3,553.7,18.6,170.8,77,3.3,72.8
Perak,male,01/01/2009,584.9,568,16.9,172.5,77.2,2.9,73.2
Perak,male,01/01/2010,601.7,585.4,16.2,189.1,76.1,2.7,73.9
Perak,male,01/01/2011,614.7,602.6,12.1,190.4,76.4,2,74.8
Perak,male,01/01/2012,621.1,605.2,15.8,196.2,76,2.6,74
Perak,male,01/01/2013,643.9,621.8,22.1,189.6,77.3,3.4,74.6
Perak,male,01/01/2014,632.6,612.8,19.8,204.1,75.6,3.1,72.9
Perak,male,01/01/2015,643.7,624.2,19.5,199.6,76.3,3,73.5
Perak,male,01/01/2016,643.6,626.1,17.4,202.7,76.1,2.7,73
Perak,male,01/01/2017,651.2,629.7,21.6,206.7,75.9,3.3,72.8
Perak,male,01/01/2018,656.2,638.6,17.7,207.1,76,2.7,73.4
Perak,male,01/01/2019,672.9,655.1,17.9,195.6,77.5,2.7,75.1
Perak,male,01/01/2020,691.2031636,663.9072673,27.29589635,205.9687906,77.0424399,3.949041004,74.1
Perak,male,01/01/2021,707.065269,677.2436079,29.82166111,197.3615579,78.17827247,4.217667366,75
Perak,male,01/01/2022,711.6798844,684.4201644,27.25971995,191.0090487,78.8399922,3.830334472,75.9
Perak,male,01/01/2023,737.1351396,711.9372056,25.19793402,187.205299,79.74714822,3.418360171,77.1
Perlis,both,01/01/1982,58.1,55.7,2.4,37.8,60.6,4.1,59.6
Perlis,both,01/01/1983,66,63.8,2.1,45.7,59.1,3.2,67.3
Perlis,both,01/01/1984,64.8,61.8,3,40,61.8,4.6,63.6
Perlis,both,01/01/1985,65.5,60.5,4.9,33.8,66,7.6,61.3
Perlis,both,01/01/1986,62.6,57.6,5,37.3,62.6,8,57.2
Perlis,both,01/01/1987,64.9,60.6,4.3,41.2,61.1,6.6,59
Perlis,both,01/01/1988,70.9,65.5,5.4,49.9,58.7,7.6,62.9
Perlis,both,01/01/1989,70.9,66.3,4.5,46.1,60.6,6.4,62.5
Perlis,both,01/01/1990,59.7,57.1,2.5,42.2,58.6,4.3,52.2
Perlis,both,01/01/1992,68.8,66.9,1.9,43.5,61.3,2.7,59.3
Perlis,both,01/01/1993,71.7,70.7,1,50.2,58.8,1.4,62.1
Perlis,both,01/01/1995,71.8,70.8,1,50.1,58.9,1.4,61.2
Perlis,both,01/01/1996,71.5,70.1,1.4,47.4,60.2,2,60.1
Perlis,both,01/01/1997,71.8,70.1,1.7,48.4,59.7,2.3,59.7
Perlis,both,01/01/1998,74.2,71,3.2,53.7,58,4.3,59.7
Perlis,both,01/01/1999,81.2,78.5,2.7,54.5,59.9,3.4,65.3
Perlis,both,01/01/2000,77,74.8,2.2,49.6,60.8,2.9,61.5
Perlis,both,01/01/2001,85.9,82.9,3,60.2,58.8,3.5,66.7
Perlis,both,01/01/2002,58.8,57,1.8,42.6,58,3.1,44.9
Perlis,both,01/01/2003,80.1,76.6,3.5,55.9,58.9,4.4,59.1
Perlis,both,01/01/2004,76.3,73.8,2.5,56.8,57.3,3.272251309,55.7
Perlis,both,01/01/2005,76.2,74,2.2,59.6,56.1,2.9,54.7
Perlis,both,01/01/2006,77,74.5,2.4,61.9,55.4,3.2,53.7
Perlis,both,01/01/2007,82.5,80,2.5,59.4,58.1,3,55.9
Perlis,both,01/01/2008,84,81.5,2.5,60.8,58,2.9,55.3
Perlis,both,01/01/2009,84.3,81.5,2.8,63,57.2,3.3,53.5
Perlis,both,01/01/2010,83.6,80.9,2.8,72.6,53.5,3.3,51.6
Perlis,both,01/01/2011,86.8,83.3,3.4,71.7,54.8,4,52.5
Perlis,both,01/01/2012,90.6,87.1,3.5,69.4,56.6,3.9,54.4
Perlis,both,01/01/2013,97.9,94.3,3.6,64.1,60.4,3.7,58.1
Perlis,both,01/01/2014,98.5,95.2,3.3,65.6,60,3.3,57.9
Perlis,both,01/01/2015,101.1,98.2,3,64.7,61,2.9,59
Perlis,both,01/01/2016,103.1,100.1,3,64.4,61.6,2.9,59.6
Perlis,both,01/01/2017,101.9,98.4,3.5,68.1,59.9,3.4,58.4
Perlis,both,01/01/2018,107.6,104,3.6,64.1,62.7,3.4,61.4
Perlis,both,01/01/2019,112.2,108.5,3.7,61.3,64.7,3.3,64.2
Perlis,both,01/01/2020,121.7,116.4,5.3,82.6,59.6,4.3,57
Perlis,both,01/01/2021,122.7,117.4,5.4,83.3,59.6,4.4,56.6
Perlis,both,01/01/2022,126,120.6,5.5,82.9,60.3,4.3,57.7
Perlis,both,01/01/2023,130.6,124.9,5.7,81.2,61.7,4.4,58.9
Perlis,female,01/01/1982,18.8,17.4,1.4,30.2,38.3,7.4,36.9
Perlis,female,01/01/1983,17.7,16.8,0.9,36.8,32.5,4.9,35.2
Perlis,female,01/01/1984,20.3,18.3,1.9,33.6,37.6,9.6,37.3
Perlis,female,01/01/1985,20.8,17.6,3.2,27.6,42.9,15.4,35.3
Perlis,female,01/01/1986,20.5,17.8,2.7,30.5,40.3,13.4,35.2
Perlis,female,01/01/1987,18.8,17.3,1.5,33.8,35.8,8.1,33.5
Perlis,female,01/01/1988,19.7,17.5,2.2,42.8,31.5,11.1,33.6
Perlis,female,01/01/1989,21.3,19.6,1.8,36.4,36.9,8.3,37
Perlis,female,01/01/1990,17.3,16.5,0.8,33.3,34.1,4.4,30.3
Perlis,female,01/01/1992,21,20.3,0.7,36.4,36.5,3.3,35.7
Perlis,female,01/01/1993,20.1,19.8,0.3,42.7,32,1.5,34.6
Perlis,female,01/01/1995,20.9,20.5,0.4,40.9,33.9,2,35
Perlis,female,01/01/1996,22.1,21.6,0.6,38,36.8,2.5,36.6
Perlis,female,01/01/1997,23.1,22.3,0.8,37.4,38.2,3.4,37.3
Perlis,female,01/01/1998,22.5,21.1,1.3,41.6,35,6,34.8
Perlis,female,01/01/1999,28.6,27.7,1,41.9,40.6,3.4,45
Perlis,female,01/01/2000,26.8,25.8,0.9,38.7,40.9,3.5,41.3
Perlis,female,01/01/2001,28.8,27.3,1.5,46.5,38.3,5.1,42.9
Perlis,female,01/01/2002,19.3,18.5,0.8,32.8,37,4,28.4
Perlis,female,01/01/2003,27.3,25.8,1.5,42.5,39.1,5.6,38.9
Perlis,female,01/01/2004,27.2,26.2,1,42.1,39.3,3.8,38.9
Perlis,female,01/01/2005,27.4,26.7,0.7,43.4,38.7,2.6,38.7
Perlis,female,01/01/2006,26.4,25.5,0.9,46.2,36.4,3.5,36.1
Perlis,female,01/01/2007,30.5,29.3,1.2,43.4,41.3,4,40.2
Perlis,female,01/01/2008,31.7,30.7,1,43.7,42,3,40.7
Perlis,female,01/01/2009,30.4,29.2,1.1,46.3,39.6,3.8,37.5
Perlis,female,01/01/2010,27.9,27.1,0.8,52.2,34.8,2.9,33.7
Perlis,female,01/01/2011,29,27.7,1.3,51.8,35.9,4.4,34.2
Perlis,female,01/01/2012,31.9,30.8,1.1,49.2,39.3,3.4,38
Perlis,female,01/01/2013,35.9,34.6,1.3,45.7,44,3.7,42.4
Perlis,female,01/01/2014,35.9,34.5,1.3,46.3,43.7,3.7,41.7
Perlis,female,01/01/2015,36.8,35.8,1,45.9,44.5,2.7,42.8
Perlis,female,01/01/2016,38.7,37.3,1.4,44.9,46.3,3.5,44.2
Perlis,female,01/01/2017,38.4,36.6,1.8,47.5,44.7,4.6,43.1
Perlis,female,01/01/2018,40.6,38.7,1.9,45.7,47.1,4.7,45.5
Perlis,female,01/01/2019,44.7,42.8,1.9,42.3,51.4,4.4,50.4
Perlis,female,01/01/2020,48.73300563,46.31758567,2.415419956,53.2776646,47.77245902,4.956435428,45.4
Perlis,female,01/01/2021,48.43347421,45.55596297,2.877511235,55.39173572,46.64905011,5.941162145,43.9
Perlis,female,01/01/2022,49.15504068,46.12520955,3.029831129,56.14875812,46.67926632,6.163825901,44.2
Perlis,female,01/01/2023,50.26720591,47.1284665,3.138739406,55.9329298,47.33252512,6.244109552,44.5
Perlis,male,01/01/1982,39.3,38.3,1,7.6,83.8,2.6,83.1
Perlis,male,01/01/1983,48.3,47,1.3,9,84.3,2.6,99.8
Perlis,male,01/01/1984,44.5,43.5,1,6.4,87.42632613,2.3,90.2
Perlis,male,01/01/1985,44.7,43,1.7,6.1,87.9,3.9,87.6
Perlis,male,01/01/1986,42.1,39.8,2.3,6.9,86,5.4,79.6
Perlis,male,01/01/1987,46,43.3,2.8,7.5,86,6,85.1
Perlis,male,01/01/1988,51.2,48,3.2,7.1,87.7,6.2,92.1
Perlis,male,01/01/1989,49.5,46.8,2.8,9.7,83.7,5.6,88
Perlis,male,01/01/1990,42.4,40.6,1.8,8.9,82.6,4.2,74
Perlis,male,01/01/1992,47.8,46.6,1.2,7.1,87.06739526,2.5,83.2
Perlis,male,01/01/1993,51.6,50.9,0.7,7.5,87.30964467,1.4,90.4
Perlis,male,01/01/1995,50.9,50.3,0.6,9.3,84.6,1.2,88.1
Perlis,male,01/01/1996,49.4,48.5,0.9,9.4,84.01360544,1.8,84.3
Perlis,male,01/01/1997,48.7,47.8,0.9,11.1,81.5,1.9,82.7
Perlis,male,01/01/1998,51.7,49.9,1.9,12.1,81.1,3.6,85.4
Perlis,male,01/01/1999,52.6,50.8,1.8,12.6,80.7,3.3,86.7
Perlis,male,01/01/2000,50.2,48.9,1.3,10.9,82.2,2.5,82.5
Perlis,male,01/01/2001,57.1,55.5,1.6,13.6,80.8,2.7,91.6
Perlis,male,01/01/2002,39.5,38.5,1,9.8,80.1,2.6,62.1
Perlis,male,01/01/2003,52.8,50.8,2,13.4,79.7,3.7,80.3
Perlis,male,01/01/2004,49.1,47.6,1.5,14.7,76.9,3,73.3
Perlis,male,01/01/2005,48.8,47.3,1.5,16.1,75.1,3,71.3
Perlis,male,01/01/2006,50.6,49,1.5,15.8,76.2,3,72
Perlis,male,01/01/2007,52,50.7,1.2,16,76.5,2.4,72.4
Perlis,male,01/01/2008,52.3,50.8,1.5,17.1,75.4,2.9,70.5
Perlis,male,01/01/2009,53.9,52.3,1.7,16.7,76.3,3.1,70.2
Perlis,male,01/01/2010,55.7,53.8,1.9,20.4,73.2,3.5,70.5
Perlis,male,01/01/2011,57.8,55.6,2.2,19.8,74.4,3.7,71.5
Perlis,male,01/01/2012,58.8,56.4,2.4,20.2,74.4,4.1,71.1
Perlis,male,01/01/2013,62.1,59.8,2.3,18.4,77.2,3.7,74.1
Perlis,male,01/01/2014,62.6,60.7,1.9,19.3,76.5,3.1,74.5
Perlis,male,01/01/2015,64.3,62.3,2,18.9,77.3,3.1,75.2
Perlis,male,01/01/2016,64.5,62.8,1.7,19.5,76.8,2.6,75.1
Perlis,male,01/01/2017,63.5,61.8,1.7,20.7,75.5,2.7,73.8
Perlis,male,01/01/2018,67,65.3,1.7,18.4,78.4,2.6,77.7
Perlis,male,01/01/2019,67.5,65.8,1.7,19,78,2.6,78.2
Perlis,male,01/01/2020,72.91974062,70.07057527,2.849165348,29.28884059,71.34404935,3.907262045,68.6
Perlis,male,01/01/2021,74.28667902,71.79611236,2.490566656,27.90105037,72.69628111,3.352642344,69.3
Perlis,male,01/01/2022,76.86990317,74.43193157,2.437971605,26.70654909,74.21561706,3.171555452,71.3
Perlis,male,01/01/2023,80.37558923,77.78146397,2.59412526,25.23317796,76.10692878,3.227503879,73.4
Pulau Pinang,both,01/01/1982,396,382.3,13.7,222.5,64,3.5,62.1
Pulau Pinang,both,01/01/1983,421,404.8,16.1,233.7,64.3,3.8,64.4
Pulau Pinang,both,01/01/1984,397.9,383.7,14.2,245.8,61.8,3.6,59.7
Pulau Pinang,both,01/01/1985,408.5,388.1,20.4,258.4,61.3,5,59.2
Pulau Pinang,both,01/01/1986,427.2,391.4,35.8,255.3,62.6,8.4,58.4
Pulau Pinang,both,01/01/1987,432.8,404.8,28,268.3,61.7,6.5,59.2
Pulau Pinang,both,01/01/1988,427.8,398.9,28.9,260.6,62.1,6.7,57.3
Pulau Pinang,both,01/01/1989,453.9,436.3,17.6,252.3,64.3,3.9,61.5
Pulau Pinang,both,01/01/1990,470.3,457.2,13.1,239.9,66.2,2.8,63.2
Pulau Pinang,both,01/01/1992,521.4,512.6,8.8,293.6,64,1.7,68.4
Pulau Pinang,both,01/01/1993,543.1,531,12.1,292.5,65,2.2,69.4
Pulau Pinang,both,01/01/1995,492.7,485.8,6.9,287.9,63.1,1.4,60.7
Pulau Pinang,both,01/01/1996,452.4,449.4,3,294.3,60.6,0.7,54.9
Pulau Pinang,both,01/01/1997,558,552,6,259.8,68.2,1.1,66
Pulau Pinang,both,01/01/1998,599.3,585.2,14.1,278.8,68.3,2.3,68.5
Pulau Pinang,both,01/01/1999,617.5,602.9,14.5,274,69.3,2.4,69.1
Pulau Pinang,both,01/01/2000,682.3,669.2,13.1,280.9,70.8,1.9,75.4
Pulau Pinang,both,01/01/2001,733.3,714.9,18.3,295.5,71.3,2.5,78.8
Pulau Pinang,both,01/01/2002,657.2,643.1,14.2,303.1,68.4,2.2,69.3
Pulau Pinang,both,01/01/2003,686.3,674.4,12,342.3,66.7,1.7,71
Pulau Pinang,both,01/01/2004,636.7,625,11.7,326.8,66.1,1.8,64.3
Pulau Pinang,both,01/01/2005,634.9,621.5,13.4,345.3,64.8,2.1,62.5
Pulau Pinang,both,01/01/2006,658.9,647.7,11.2,339.4,66,1.7,63.6
Pulau Pinang,both,01/01/2007,667.6,653.5,14,348.6,65.7,2.1,62.7
Pulau Pinang,both,01/01/2008,688.4,674.9,13.4,343.2,66.7,2,63.3
Pulau Pinang,both,01/01/2009,707.1,689.8,17.3,344.3,67.3,2.5,63.3
Pulau Pinang,both,01/01/2010,759,742.3,16.7,352.3,68.3,2.2,66.7
Pulau Pinang,both,01/01/2011,787.5,772.8,14.7,348.8,69.3,1.9,67.9
Pulau Pinang,both,01/01/2012,795.8,779.8,16,358.8,68.9,2,67.4
Pulau Pinang,both,01/01/2013,826.1,811.9,14.2,363.7,69.4,1.7,68.1
Pulau Pinang,both,01/01/2014,852.5,839.2,13.3,348.3,71,1.6,69.8
Pulau Pinang,both,01/01/2015,848.1,834.2,14,365.8,69.9,1.6,68.3
Pulau Pinang,both,01/01/2016,845.5,827.4,18.1,379.8,69,2.1,66.8
Pulau Pinang,both,01/01/2017,841.1,823.8,17.3,404.1,67.5,2.1,65.4
Pulau Pinang,both,01/01/2018,849.4,830.8,18.6,405.1,67.7,2.2,65.2
Pulau Pinang,both,01/01/2019,852.3,835.6,16.7,414.1,67.3,2,65.4
Pulau Pinang,both,01/01/2020,866.8,836,30.8,408.3,68,3.6,65.5
Pulau Pinang,both,01/01/2021,886.3,854.3,32,389.9,69.4,3.6,67
Pulau Pinang,both,01/01/2022,895.6,871,24.6,381.2,70.1,2.7,68.3
Pulau Pinang,both,01/01/2023,926.2,905.6,20.5,373.1,71.3,2.2,69.7
Pulau Pinang,female,01/01/1982,134.9,129.2,5.7,177,43.2,4.2,41.1
Pulau Pinang,female,01/01/1983,149,142.6,6.4,182.7,44.9,4.3,44.5
Pulau Pinang,female,01/01/1984,130.5,126.2,4.3,194.2,40.2,3.3,38.5
Pulau Pinang,female,01/01/1985,135.1,128.2,7,205.8,39.6,5.2,38.3
Pulau Pinang,female,01/01/1986,142.5,131.2,11.3,204.6,41.1,7.9,38.4
